"Date,""Dernier"",""Ouv."","" Plus Haut"",""Plus Bas"",""Vol."",""Variation %"""
"27/06/2023,""368,75"",""368,75"",""368,75"",""368,75"",""0,01K"",""1,58%"""
"23/06/2023,""363,00"",""366,00"",""366,00"",""352,10"",""27,95K"",""0,28%"""
"22/06/2023,""362,00"",""373,80"",""374,00"",""362,00"",""2,39K"",""-1,09%"""
"21/06/2023,""366,00"",""366,00"",""374,00"",""366,00"",""2,18K"",""-2,92%"""
"20/06/2023,""377,00"",""352,00"",""377,00"",""352,00"",""7,48K"",""2,17%"""
"19/06/2023,""369,00"",""351,60"",""369,00"",""351,60"",""3,28K"",""1,10%"""
"16/06/2023,""365,00"",""362,10"",""365,00"",""362,10"",""8,82K"",""-0,27%"""
"15/06/2023,""366,00"",""355,00"",""366,00"",""355,00"",""13,06K"",""1,67%"""
"14/06/2023,""360,00"",""358,00"",""360,00"",""358,00"",""16,77K"",""0,01%"""
"13/06/2023,""359,95"",""351,00"",""359,95"",""350,00"",""1,12K"",""0,00%"""
"12/06/2023,""359,95"",""350,00"",""359,95"",""350,00"",""2,19K"",""0,54%"""
"09/06/2023,""358,00"",""350,00"",""358,00"",""350,00"",""0,04K"",""0,85%"""
"08/06/2023,""355,00"",""350,20"",""355,00"",""347,00"",""11,29K"",""0,00%"""
"07/06/2023,""355,00"",""350,00"",""360,00"",""350,00"",""8,47K"",""0,00%"""
"06/06/2023,""355,00"",""351,00"",""355,00"",""350,00"",""2,87K"",""0,85%"""
"05/06/2023,""352,00"",""350,00"",""352,00"",""350,00"",""0,06K"",""-1,12%"""
"02/06/2023,""356,00"",""359,90"",""359,90"",""356,00"",""0,10K"",""-1,08%"""
"01/06/2023,""359,90"",""361,50"",""361,50"",""356,00"",""0,25K"",""-0,03%"""
"31/05/2023,""360,00"",""355,90"",""362,00"",""355,90"",""38,26K"",""1,41%"""
"30/05/2023,""355,00"",""353,00"",""355,00"",""350,00"",""2,17K"",""0,28%"""
"29/05/2023,""354,00"",""353,90"",""354,00"",""353,00"",""10,44K"",""-0,28%"""
"26/05/2023,""355,00"",""342,20"",""355,00"",""342,20"",""8,47K"",""1,57%"""
"25/05/2023,""349,50"",""342,00"",""349,50"",""342,00"",""5,89K"",""0,03%"""
"24/05/2023,""349,40"",""343,00"",""350,00"",""340,00"",""6,97K"",""2,76%"""
"23/05/2023,""340,00"",""330,00"",""345,00"",""330,00"",""28,92K"",""3,03%"""
"22/05/2023,""330,00"",""322,00"",""330,00"",""322,00"",""0,01K"",""0,00%"""
"19/05/2023,""330,00"",""327,00"",""330,00"",""327,00"",""0,66K"",""1,54%"""
"18/05/2023,""325,00"",""324,90"",""325,00"",""324,90"",""0,14K"",""1,53%"""
"17/05/2023,""320,10"",""320,00"",""320,10"",""320,00"",""0,21K"",""0,63%"""
"16/05/2023,""318,10"",""317,20"",""318,10"",""317,00"",""3,01K"",""-0,59%"""
"15/05/2023,""320,00"",""321,00"",""329,00"",""315,25"",""1,86K"",""-3,03%"""
"12/05/2023,""330,00"",""315,10"",""330,00"",""315,00"",""1,31K"",""3,13%"""
"11/05/2023,""320,00"",""314,55"",""320,00"",""314,55"",""17,83K"",""1,73%"""
"10/05/2023,""314,55"",""314,55"",""314,55"",""314,55"",""0,05K"",""-0,03%"""
"09/05/2023,""314,65"",""314,60"",""314,70"",""314,55"",""1,31K"",""-1,67%"""
"08/05/2023,""320,00"",""314,65"",""320,00"",""314,55"",""0,51K"",""0,00%"""
"05/05/2023,""320,00"",""314,20"",""320,00"",""314,20"",""2,92K"",""1,75%"""
"04/05/2023,""314,50"",""314,15"",""314,50"",""314,15"",""2,46K"",""0,14%"""
"03/05/2023,""314,05"",""314,05"",""314,05"",""314,05"",""0,55K"",""0,00%"""
"02/05/2023,""314,05"",""314,05"",""314,05"",""314,05"",""1,82K"",""0,00%"""
"28/04/2023,""314,05"",""314,05"",""314,05"",""314,05"",""1,28K"",""0,02%"""
"27/04/2023,""314,00"",""312,00"",""314,00"",""312,00"",""1,59K"",""0,64%"""
"26/04/2023,""312,00"",""312,00"",""312,00"",""312,00"",""0,83K"",""0,00%"""
"25/04/2023,""312,00"",""312,00"",""312,00"",""312,00"",""1,00K"",""0,00%"""
"21/04/2023,""312,00"",""310,00"",""312,00"",""308,10"",""3,70K"",""0,00%"""
"20/04/2023,""312,00"",""310,00"",""312,00"",""308,00"",""4,03K"",""-0,32%"""
"19/04/2023,""313,00"",""308,00"",""313,00"",""308,00"",""0,01K"",""-0,32%"""
"18/04/2023,""314,00"",""308,00"",""314,00"",""308,00"",""6,95K"",""1,57%"""
"17/04/2023,""309,15"",""307,00"",""313,95"",""307,00"",""0,33K"",""-1,23%"""
"14/04/2023,""313,00"",""306,15"",""313,00"",""306,15"",""0,10K"",""1,62%"""
"13/04/2023,""308,00"",""306,25"",""313,00"",""306,10"",""0,08K"",""-1,60%"""
"12/04/2023,""313,00"",""312,85"",""313,00"",""310,00"",""11,03K"",""2,27%"""
"11/04/2023,""306,05"",""306,05"",""306,05"",""306,05"",""0,06K"",""-1,27%"""
"10/04/2023,""310,00"",""310,00"",""310,00"",""310,00"",""0,33K"",""0,98%"""
"07/04/2023,""307,00"",""312,90"",""312,90"",""307,00"",""0,02K"",""-0,97%"""
"06/04/2023,""310,00"",""306,15"",""310,00"",""306,15"",""0,67K"",""-0,90%"""
"05/04/2023,""312,80"",""306,05"",""312,80"",""306,05"",""0,11K"",""2,52%"""
"03/04/2023,""305,10"",""306,00"",""306,00"",""305,10"",""0,16K"",""-2,52%"""
"31/03/2023,""313,00"",""312,00"",""313,00"",""305,30"",""1,00K"",""0,97%"""
"30/03/2023,""310,00"",""308,00"",""311,00"",""305,15"",""0,38K"",""-0,64%"""
"29/03/2023,""312,00"",""310,00"",""312,00"",""310,00"",""0,40K"",""0,65%"""
"28/03/2023,""310,00"",""305,00"",""312,00"",""304,05"",""2,40K"",""0,00%"""
"24/03/2023,""310,00"",""312,00"",""312,00"",""306,00"",""0,60K"",""1,31%"""
"23/03/2023,""306,00"",""313,00"",""313,00"",""306,00"",""0,02K"",""-1,61%"""
"22/03/2023,""311,00"",""309,00"",""311,00"",""309,00"",""1,71K"",""1,80%"""
"21/03/2023,""305,50"",""305,50"",""305,50"",""305,50"",""0,01K"",""-1,13%"""
"20/03/2023,""309,00"",""309,00"",""309,00"",""309,00"",""0,08K"",""0,00%"""
"17/03/2023,""309,00"",""305,65"",""313,80"",""305,65"",""2,71K"",""1,29%"""
"16/03/2023,""305,05"",""305,05"",""305,05"",""305,05"",""0,00K"",""-1,60%"""
"15/03/2023,""310,00"",""310,00"",""310,00"",""310,00"",""0,55K"",""0,00%"""
"14/03/2023,""310,00"",""302,00"",""310,00"",""300,10"",""3,06K"",""3,30%"""
"10/03/2023,""300,10"",""315,00"",""315,00"",""300,10"",""1,15K"",""-2,72%"""
"09/03/2023,""308,50"",""316,00"",""316,00"",""308,50"",""14,73K"",""-2,06%"""
"08/03/2023,""315,00"",""308,20"",""315,00"",""308,20"",""1,58K"",""0,00%"""
"07/03/2023,""315,00"",""316,00"",""316,00"",""315,00"",""0,06K"",""-0,32%"""
"06/03/2023,""316,00"",""316,00"",""316,00"",""316,00"",""0,16K"",""-0,32%"""
"03/03/2023,""317,00"",""316,00"",""317,00"",""316,00"",""2,21K"",""0,00%"""
"02/03/2023,""317,00"",""324,50"",""324,50"",""317,00"",""4,50K"",""0,00%"""
"01/03/2023,""317,00"",""325,00"",""325,00"",""316,00"",""10,51K"",""-2,43%"""
"28/02/2023,""324,90"",""320,50"",""324,90"",""315,00"",""1,11K"",""1,69%"""
"27/02/2023,""319,50"",""318,50"",""325,00"",""316,00"",""1,63K"",""0,53%"""
"24/02/2023,""317,80"",""302,50"",""317,80"",""302,50"",""27,98K"",""5,93%"""
"23/02/2023,""300,00"",""302,50"",""302,50"",""294,05"",""1,01K"",""-0,66%"""
"22/02/2023,""302,00"",""299,00"",""302,00"",""299,00"",""12,16K"",""0,67%"""
"21/02/2023,""300,00"",""294,00"",""300,00"",""294,00"",""0,03K"",""2,74%"""
"20/02/2023,""292,00"",""292,00"",""292,00"",""292,00"",""0,18K"",""-2,67%"""
"17/02/2023,""300,00"",""292,10"",""300,00"",""292,00"",""0,77K"",""0,00%"""
"16/02/2023,""300,00"",""300,00"",""300,00"",""300,00"",""0,01K"",""2,39%"""
"15/02/2023,""293,00"",""292,00"",""302,40"",""292,00"",""0,03K"",""-0,17%"""
"14/02/2023,""293,50"",""293,55"",""293,55"",""293,50"",""0,05K"",""-2,96%"""
"13/02/2023,""302,45"",""302,45"",""302,45"",""302,45"",""0,01K"",""2,53%"""
"10/02/2023,""295,00"",""301,00"",""301,00"",""295,00"",""1,05K"",""-2,64%"""
"09/02/2023,""303,00"",""298,00"",""303,00"",""295,00"",""21,57K"",""1,69%"""
"08/02/2023,""297,95"",""297,95"",""297,95"",""297,95"",""0,00K"",""2,74%"""
"07/02/2023,""290,00"",""294,90"",""294,95"",""290,00"",""0,30K"",""0,00%"""
"06/02/2023,""290,00"",""287,05"",""294,50"",""287,05"",""0,07K"",""-1,64%"""
"03/02/2023,""294,85"",""294,85"",""294,85"",""294,85"",""0,01K"",""2,74%"""
"02/02/2023,""287,00"",""293,00"",""296,45"",""287,00"",""2,21K"",""-2,70%"""
"01/02/2023,""294,95"",""282,00"",""296,85"",""282,00"",""0,83K"",""-1,19%"""
"31/01/2023,""298,50"",""290,00"",""298,50"",""290,00"",""0,04K"",""2,93%"""
"30/01/2023,""290,00"",""290,00"",""290,00"",""290,00"",""0,11K"",""1,40%"""
"27/01/2023,""286,00"",""290,00"",""290,00"",""286,00"",""3,15K"",""-1,40%"""
"26/01/2023,""290,05"",""290,05"",""290,05"",""290,05"",""0,00K"",""-3,32%"""
"23/01/2023,""300,00"",""301,95"",""301,95"",""290,00"",""0,23K"",""0,02%"""
"20/01/2023,""299,95"",""290,05"",""299,95"",""290,00"",""0,03K"",""2,37%"""
"19/01/2023,""293,00"",""293,00"",""293,00"",""293,00"",""2,01K"",""-2,33%"""
