"Date,""Dernier"",""Ouv."","" Plus Haut"",""Plus Bas"",""Vol."",""Variation %"""
"13/06/2023,""238,50"",""236,50"",""240,00"",""236,50"",""18,38K"",""-0,42%"""
"12/06/2023,""239,50"",""234,85"",""239,95"",""234,85"",""1,24K"",""-0,21%"""
"09/06/2023,""240,00"",""236,00"",""240,00"",""235,00"",""36,41K"",""1,65%"""
"08/06/2023,""236,10"",""235,20"",""236,10"",""235,20"",""0,85K"",""-0,78%"""
"07/06/2023,""237,95"",""235,00"",""237,95"",""235,00"",""0,15K"",""1,23%"""
"06/06/2023,""235,05"",""235,00"",""235,50"",""235,00"",""16,16K"",""0,02%"""
"05/06/2023,""235,00"",""234,00"",""235,00"",""234,00"",""293,36K"",""0,00%"""
"02/06/2023,""235,00"",""237,95"",""237,95"",""233,50"",""22,41K"",""0,41%"""
"01/06/2023,""234,05"",""233,50"",""237,00"",""233,50"",""19,31K"",""0,21%"""
"31/05/2023,""233,55"",""236,00"",""236,00"",""233,50"",""51,37K"",""-1,04%"""
"30/05/2023,""236,00"",""236,50"",""240,00"",""233,05"",""18,10K"",""0,00%"""
"29/05/2023,""236,00"",""234,00"",""236,00"",""234,00"",""475,84K"",""0,85%"""
"26/05/2023,""234,00"",""231,50"",""234,00"",""231,50"",""43,33K"",""1,08%"""
"25/05/2023,""231,50"",""230,10"",""232,95"",""230,10"",""16,68K"",""-0,64%"""
"24/05/2023,""233,00"",""231,00"",""233,00"",""230,00"",""34,18K"",""0,87%"""
"23/05/2023,""231,00"",""229,20"",""231,00"",""229,20"",""0,64K"",""0,79%"""
"22/05/2023,""229,20"",""229,00"",""232,00"",""229,00"",""1,08K"",""-0,78%"""
"19/05/2023,""231,00"",""232,00"",""232,00"",""230,00"",""0,40K"",""-0,43%"""
"18/05/2023,""232,00"",""232,95"",""232,95"",""232,00"",""0,01K"",""0,83%"""
"17/05/2023,""230,10"",""230,05"",""230,10"",""230,00"",""20,89K"",""-1,22%"""
"16/05/2023,""232,95"",""230,00"",""233,00"",""225,00"",""53,90K"",""0,84%"""
"15/05/2023,""231,00"",""231,00"",""231,00"",""230,00"",""10,78K"",""0,43%"""
"12/05/2023,""230,00"",""230,00"",""230,00"",""229,30"",""43,53K"",""0,88%"""
"11/05/2023,""228,00"",""228,50"",""228,50"",""228,00"",""6,29K"",""-0,22%"""
"10/05/2023,""228,50"",""228,90"",""229,00"",""228,50"",""2,01K"",""0,00%"""
"09/05/2023,""228,50"",""229,00"",""229,00"",""228,50"",""11,53K"",""-0,22%"""
"08/05/2023,""229,00"",""230,00"",""230,00"",""227,00"",""45,62K"",""0,88%"""
